text,label
"Rogar por alguien que se baje en el mismo lugar,sólo por temor a hablarle al conductor y que se te quebrante la voz  Estupida y vulnerable😧.",0
Estoy to’ triste porque el culebrón catalán acaba mañana... #Ironía,0
Primera vez que mi primo no me clava visto va a temblar,0
Like Si Sobreviviste al Fin De Mundo 💡 ,1
"@Papelitos_azul @_pupile_ SIEMPRE 😂😂😂😂 Para suerte tuya, no tiene u.u",1
"Sí me gustaba Linkin Park, lo normal. Lamentable lo que sucedió, murió Chester y murió la banda.",0
Me voy a dormir feliz 💜,1
@TannOrtega Es muy feo 😢 quisiera dormir y no preocuparme de nada,0
Más aburrida que una piedra,0
"@Chusita buenos días bonita, espero que tengas un día genial. Te quiero muchísimo. Ya estoy listísima para escucharte 🖤🤞🏻",1
Creo que me voy a desfiar 😥,0
"@Nicoo_ooo Igual no te dijo💔, Andrés me perdió 😂, te amo Osito 😍",1
"Cuando se homenajea a una víctima varios días seguidos, y al resto no, deja se ser un homenaje y pasa a ser una ofensa. #HomenajeBlancoEP",0
@belgamexicana Siempre haces la segunda parte! JAJA #sarcasmo #teamokim,1
"Con todo en general, digo con seguridad NO me equivoco ",1
@KLeal95 Ya casi la hora de la verdad! Y estoy mas emocionado que tu! Hahaha,1
Me impresiona como mucha gente vive de las apariencias.. #triste,0
Que repugnante es el olor a cigarro,0
@globovision HORRIBLE CORRUPTO Y TIENEN MAFIA ENTRE ELLOS DE SOLDADOS Q MANDAN A VIOLAR A ASESINAR!!Q CLASE D EJEMPLO PARA EL PAIS???,0
"Hoy es de esos días que me siento triste, porque? No sé 🤷🏼‍♀️ #tristeza",0
Qué locura! Un jugador defendiendo el derecho a decidir! Pero qué se ha creído que es esto? Una democracia? #PiqueFueradelaSeleccion #Ironia,0
@chiagavertino Por suerte nunca entable una conversación dónde tuviera que decirlo,1
"¿Existe algo así como una ""alarma contra estornudos""? Es que sí estornudo fuerte y mis compañeros se espantan horrible. Pobrecitos.",0
"Soy una insensible, digo las cosas sin pensar 🙁",0
Y lo que menos quiero es renunciar a vos 😥,0
"Con ganas, con #libertad , con #alegría , que te nazca del #alma , que seas realmente tú.",1
ASADO. SANA PASADO. 😢,0
"Si es neta, esa señora está super frustrada, peleada con el mundo y le hace falta una bueeeena... Cena para que se ponga feliz :)",1
Si saben en el peo que esta metido el pais donde estamos viviendo verdad? Si estan claros de lo grave y escoñetados que estamos?,0
Los videos de el dipy intentando cantar en ingles me causan menos risa que el canal rural,1
FALSA ALARMA! Si vi todas la escenas que podía ver ✌🏼(Osea si le sé a esto 🤘🏼),1
@Cane1956 De.nada un gusto acompañarle .,1
"hoy fui al centro de Mcbo y un señor me dijo con tono sádico ""Dios flaca si tu novio te monta cacho esta loco OITE?"" #ohporDios #susto jajaj",1
kadillac juega super pussy,1
@AlexXxStrecci @Angela_ChefMX JAJAJAJA JAJAJAJA TE PASASTE ,1
@_AAcostaa  1. Groggy y gas 2. la pelada del vestier jaj 3. Ojos 4. Socorro pte 5. Depresión pos ex,0
"A mi las cosas se me dan porque siempre creo que se me van a dar, si alguna vez pienso en negativo en el fondo siempre soy optimista ",1
Maldita sea la desconfianza que tengo de todos los míos jaja,0
Lamento decirte que tu cara no te ayuda en nada ,0
"@MatiasMiguez_ seguro le hubiese encantado alta ñapi yo, igual tw amo mañana me ves y se te pasa ❤",1
AMADO ARCÁNGEL MIGUEL DÉJALOS AL DESCUBIERTO Q TÚ LUZ DE JUSTICIA DIVINA SEA TAN BRILLANTE Q NO PUEDAN OCULTAR LA TRAICIÓN A LOS CIUDADANOS,1
La ava se enojo😄😄😄,1
"“Hay que estar dolorido, inquieto; de otra forma no se acierta con las frases verdaderamente buenas, penetrantes”. #UnMundoFeliz",1
Pero tengo miedo y ya no quiero más.,0
¿Acaso hay algo más placentero que irte a dormir sin poner una alarma? Tan planera que duele,1
"Doy mi vida por alguien que me traiga helado a estas hora, tengo un antojo terrible.",1
Que sorpresa grata fue el ver que estaba ahí y era el único CD que había!!! Ahora mi fé por mi cuidad creció un poco :),1
Qué onda lo desconfiada que soy con la gente ya,0
"El mundo entero podría entrar en esa sonrisa, mi mundo entero...",1
"Me cague hasta las patas, me comí el viasejonnn, que hdp ! Ya la voy asustar en algunos de estos dias ya va a ver",0
@ManesF Charlatán. ...muy mal lo suyo....lamentable...,0
Me enojo por todo 😂,1
"@EmiOlmos87 Claro el señor no habla nunca, pero para bardear es el primero en la fila 😡 jajaja",0
Ahora a entrenar el viernes y el sabado ya se juega,1
Creo que soy la unica persona que manda un voice de 21 segundos y 18 de ellos es mi risa,1
"Sólo se que estoy muy lejos de casa, donde no conozco a nadie, nadie me conoce y Google maps no funciona. 😭😭😭😭😭😭😭 #tdiario ",0
Me dueles demasiado petrologia 😢,0
"cual es tu furia conmigo, no entiendo hahaha !! 💋😂",1
Estás bieeen puñetas mija jajaja. ,1
Me mira espantado y me dice En serioooo???? Igual igual? le dije sí y me dice ooohh que buena gracias amigaaa AJAJAJJAJ,1
Está todo en silencio y de repente el gato de la vecina empieza a maullar muuy desesperadamente.. #Miedo,0
Me daban risa los comerciales d julio regalado dond las señoras se avientan y enloquecen cn las promos pro la realidad supera a la ficción,1
La estación radial de conversación del GTA 3 sigue siendo chistosa y parodiando nuestra sociedad apropiadamente.,1
Yo me enojo y automáticamente me caga todo,0
@erregina No puedo más ,0
"Llegamos a Madrid, hala... Un aplauso para el chófer de la nave 🚀 lalalalalalala",1
@cristhiancruz90 A equidad es obligatorio ganarle! Hoy había que mostrar que había y nos pasaron por encima! Queda uno muy aburrido,0
"He visto malas adaptaciones, pero peores que esa, imposible. Rick, esto es un insulto hacia tus maravillosos libros.",0
"Es que tienes algo que me hace sonreír en solo pensar en ti. Tienes algo tan especial, que cada vez que te miro me vuelvo a enamorar de ti😍😚",1
Me puse repelente y hasta les veo la cara de desesperación a los zancudos rondando y no poderse acercar.,0
"¿Por qué Twitter me fija como ""promocionados"" tweets de concelajeles de UPyD? 😣",0
Tremendo falso dia del padre para mi jajajaja suerte en pila,1
@geraredon2 los papelones arrancaron apenas asumio. Lamentablemente para NOB lo de tacuara Cardozo fue el preludio..de los grandes papelones,0
"#ligaaguilaxwin Millonarios necesita delanteros que hagan Goles, lamentablemente los que hay no los hacen",0
Yo sí extraño nuestros Facetimes 😟,1
Le robaron el campeonato.  Malditoooooos!! #Noeraempate #Enojado,0
"Por temor a incomodarle no había podido decirle que, ese perfume que utiliza la representaa, es el aroma de una diosa magenta",1
Un ejemplo de yo triunfando en la vida es engancharme con American horror story y QUE NETFLIX LA BORRE,1
"No hay cosa que me de más rabia que madrugar, bueno si, madrugar en verano, bueno y madrugar en verano para hacer trámites en el puto banco.",0
""" Casi te atropello porque yo estoy por ti sí sí sí "" Joder ahora si me gusta alguien tengo que atropellarla?",1
¿Se habrá quedado olvidado mi optimismo junto a las otras hojas que arranqué?,0
"@MYG_ethereal Tengo un bloqueo horrendo, ya te platicaré de eso ;; por cierto, te extraño.",1
"Al menos estoy siendo feliz, me siento más libre 😂",1
@LAXTNITE Fue divertido mientras duro. ♡,1
"Te entregue todo, sin medida y sin temor, hice de un capullo la más bella flor",1
"Acaban de asaltar a mi hermano menor, lo han pateado en la cara, en emergencias por la lacra de la sociedad, rabia e impotencia",0
"@zaynngel ya ni siquiera es gracioso tomarme ss, ahora y estás muy hundida y ese es el contenido que necesito en mi tl",0
"@DebRyanShow #Rayito Pues no tienes que hacerlo, no hay porqué. Divertido, amable, guapo ¿qué más quieren? Te amo.❤",1
"@TELMEXSoluciona @arturoelias LLeva días sin linea y sin internet mi hermana, viuda reciente de trabajadorTelmex #Ironía! @HernandezJuarez",0
Lo curioso es que... A Chester no le gustaba cantar Breaking The Habit porque la canción le recordaba su pasado oscuro.,0
"Pide fuerza para decir la verdad y ganarte el rehpeto de los fuertes, y no para mentir y ganarte el aplauso de losudebiles.",1
@guio_roglan @mossos Pero los violentos no era la guardia civil y los nacionales? #Ironía,0
@KevenYHensy Pero la verdad asta yo estaría orgullosa de tener a un hijo tan inteligente y talentoso,1
@mybosscabello Jajajajja csm sono muy raro ,1
@Camila_Cabello @BrunoMars Estoy muy emocionada!!😍❤️,1
@offinthemorning ¿En dónde se le da el “me divierte”? ,1
¿Por qué le llaman positivismo cuando quieren decir optimismo?,1
Yo vivo muerta de la risa la verdad ,1
@luismatusm La depresión es un fatal amigo de compañía,0
Feliz día manga de kokemones!,1
Feliz día  a las dos o tres únicas amigas que tengo jajaja . Las quiero un poquito,1
"De verdad que ya no me duermo sin decir ""te quiero"" a mis amigos y familia... 😥",1
"Eeh mi jefe es medio pedófilo, ya decía yo que por algo me daba desconfianza",0
"@saan90 @Themummy1 @Chenoaoficial Precioso, emocionante😢😢😢 Sabias palabras de Patri❤❤❤ Gracias por el video Sandra😘",1
"@NaomiCorona98 Muy peligroso, en un choque puedes salir proyectada por el parabrisas",0
Ele tentando me animar😂😂❤,1
@7Spain7 Tu siguete creiendo lo que te dicen por la tele que seguro que todo seguirá yendo bien #ironía,1
"Todos los días me enojo o tengo bronca por algo, ya es rutina",0
@IvanZavaIa Soy muy acosadora? ,0
"Mi grupo de whatsapp de clase ahora mismo es puro amor.  😍 #Ironía   ♪♪¡Bonito, todo me parece bonito! ♪♪",1
Al fin hizo calorsito y pudimos salir a caminar y a comer helado 🍦hermoso fin de semana con David ❤. Ahora a dormir feliz! ,1
"Que comience el juego... ""¿lo sentiste?"" xd. ",1
@EileenWally Gracias! 😊 igual para ti! 💪,1
"@Tomasbetico07 @lucharsgs @Nuestro_Betis Te he contestado antes, la salida vuestra es no leer e insultar (gilipolleces)",0
"@NathcnSP « nostalgia ante los recuerdos. —Bueno, me defiendo con que a veces salía al jardín, o al comedor. Pero nunca fui un chico que »",1
"Tu novio, el que se pone nervioso si hay mucha gente viéndolo jugar billar.",1
Con esa sonrisa que cambia la vida miraste y te vi.,1
"@llullmonpedrenc @BibiDori @jodido_cielo Sí, porque el pequeño minifundista, como todo el mundo sabe, no recibe fondos europeos #ironía",0
"Es agradable, se siente la comodidad entre nosotros a pesar de no vernos todo el tiempo, hablar sin preocupaciones, me da tranquilidad.",1
Pero al siguiente día que gusto conocerte y aqui todo se olvida💃🎶,1
@ElAlbanBorja @xmarquez te recomiendo los tacos en @ElAlbanBorja  😊,1
a veces ocultar tu timidez te hace parecer prepotente y un estúpido egocéntrico...,0
"no me quiero pesar, tengo miedo",0
"Temiendo ser peor, temiendo ser mejor, temiendo al fin, siempre temiendo",0
Miedo de llevar a mis pequeñas  ala escuela 😟,0
"Estar rodeado de mucha gente, pero finalmente sentirse sólo. Quizás sólo me pase a mi. 😢",0
"Me cae tan pero tan mal este flaco, tremendo careta y pelotudo",0
Mañana me saco las ganas de gulear tortas fritas rellenas,1
@andyfer04914533 @AsisOberdan es un espanto...,0
Envidia sana a los que están en algo serio ,1
Me voy a dormir con una alegría enorme,1
"@magalitajes Gracias a vos, me puso muy contenta escucharte leyendo mi libro. Ya sabés que te admiro y te quiero mucho 💜",1
@CiteiBrisas @marycailleaux Pavor ?,1
@mariemati Kore .. de brujas es lo tuyo... 😂😂😂 ,1
Me da risa siempre todas mis tías me preguntan si estoy pololeando🤦🏻‍♀️,1
"Muy mal día para trabajar hoy, la impotencia y la rabia se mezcla con la tristeza, y todos con un mismo pensamiento: No es justo.",0
Estoy más cansada en vacaciones que en el resto del año 😌,0
La concha de tu hermana que orgullosa soyyyy,1
He descubierto que soy el pasaje a la felicidad .. Mis ex's están triunfando ahorita jajaja uno hasta en Dubai anda .,1
@manolomejia20 Típico insulto de pendejo,0
sino mi yo que dormía ya después entré en desesperación y quería gritar y no pude lmao hasta que todo se volvió oscuro y desperté,0
@suyoshimurakami Ojalá todos los domingos sean asi ,1
Su sonrisa es igual de linda que el,1
@fabrigax Yo lo mismo pienso de la frontera 😥,0
"@Lalordz56 Nunca he estado enfado contigo, bebé 😶😒🤔",1
"Un abrazo y felicitaciones a Tribu Dy Rasta por el premio a ""Mejor álbum de Reggae"" de los Premios Graffiti por ese tremendo disco!",1
"@salvaoret Jo, q rabia!",0
@NatachaJaitt No me gustaria verte de noche ,0
La situación despertó la preocupación d investigadores que han visto fenómenos geotermicos en Michoacan,0
"Que viaje estar acá y no poder jugar, una mala leche terrible rodilla y la Puta madre",0
"Qué triste, vas a sentir la soledad",0
"La búsqueda del clic en el periodismo es un insulto a la inteligencia, y es reducir el derecho a la información de la gente.",0
"Fa las minitas lo acobardaron con las fotos al de combate, pobre vago! ",0
cosas como la premiere de mañana me alteran mucho por conseguir links y todo y no termino viendo nada por lo mal que me hace a la ansiedad,0
"@L0UISDRUG *se de cuenta de lo idiota que es y tambien de que no es graciosa ni cool siendo racista, una hater mas, no le presten atencion",0
Yo gozo mi vida y otro que la sufra porque con lamento no se gana nada.,1
"@cereza_9 Esta....la mejor mejor foto q me gusto de tu embarazo (dulce, tierna y sexy) 😋😋",1
@vaniicaceres07 y Posta estoy indignada,0
El Rey hablando de la gravisimad corrupción del @PPopular #Ironía,0
"@guardiacivil Como me encuentre eso en el wc,en la.vida vuelvo a hacer nada ahi!!!#susto",0
Le tengo un terror a éste sábado próximo que ni 23 llamadas perdidas de mi madre lo supera.,0
@AyluuVera Yo a vos💟💟💟💟 ((((Ponete la alarma perra)))),1
"No cené por hacerme la enojada y ahora estoy muriendo de hambre, quien me manda a ser tan enojona 😥",0
"@SoffiaEndrigo Ahhh me asusté, no es tan grave entonces 😅",1
"@draco_malfoyesp —La rubia intentó asimilar aquellas palabras lo mejor que pudo, pero acabó por fruncir el ceño con una expresión que»",1
Anoche me volví a atragantar en la cena... nada... eso... solo eso... ,0
@SebaGuerrero19 @NottoBerna Jajajaja sobre todo porque podían mantenerse parados 😂,1
"El sarcasmo, el estado a la defensiva, el vacío, el enojo, la indiferencia  tienen contaminada mi alma.",0
Qué aburrido estoy,0
Tengo dos porciento de bateria. Mi celular también. ,0
No me bastaba con tener los labios carnosos necesitaba que se me hincharan más.🙄😒🤕😷😭 #Ironía #DueleMucho,0
Aparte que la de Jason esté tan abajo me deja >:( #enojada,0
A ver no estoy muy animado  Mañana si  srry ;(,0
"@ivana_valen Que vas a ser horrenda, anda mañana e que ensayamos en el patio",1
@Rusmandown Yo lo entendí pero bueno no fue gracioso :/,0
@DebRyanShow #Rayito un hombre jamás debe hacer llorar a una mujer,0
Xq duque está jugando tan arriba ?  El retroceso de Román es terrible,0
Pa que me das follow si luego se lo vas a quitar ,0
"Entre bolardos, teólogos, banderas, ""no toca"" y comunistas que no pueden ni bañarse ni casarse, ha quedado un verano la mar de cuñao ",0
Me da chills pensar en la pelea de mayweather vs. conor,1
Porque mierda soy tan orgullosa loco por que por que POR QUEE,0
"Una corrida de camacho ya es peligro, mamita querida que jugadorazo😍😍👏👏",1
"""Optimista"" de @elcaloncho es vida, alegría y amor.",1
Mira si me mande cagadas en la vida 😅,0
"Que le pinta a este culia, me hace envenenar",0
"@DiaanaDu Ja, ja, ja, ja, ja, ja. Mensa. Me muero de risa. Está bien feita la situación.",1
Es triste sentir que se esta perdiendo el ser que tanto amas🎶.,0
